timestamp,load_1_p,load_1_q,pv_1_p,pv_1_q,load_2_p,load_2_q,pv_2_p,pv_2_q,load_3_p,load_3_q,pv_3_p,pv_3_q,load_4_p,load_4_q,pv_4_p,pv_4_q,load_5_p,load_5_q,pv_5_p,pv_5_q
76,0.7304884100092153,0.2862918188063304,-7.486149143475768,-0.0,0.3602825745682888,0.14120135534536624,-7.486149143475768,-0.0,0.17453347969264543,0.06840287492470257,-7.486149143475768,-0.0,0.07692794732176778,0.03014947486368557,-7.486149143475768,-0.0,0.1263712154453708,0.04952719936263662,-7.486149143475768,-0.0
77,0.7304884100092153,0.2862918188063304,-8.089091256447814,-0.0,0.3602825745682888,0.14120135534536624,-8.089091256447814,-0.0,0.17453347969264543,0.06840287492470257,-8.089091256447814,-0.0,0.07692794732176778,0.03014947486368557,-8.089091256447814,-0.0,0.1263712154453708,0.04952719936263662,-8.089091256447814,-0.0
78,0.7304884100092153,0.2862918188063304,-6.585747946252308,-0.0,0.3602825745682888,0.14120135534536624,-6.585747946252308,-0.0,0.17453347969264543,0.06840287492470257,-6.585747946252308,-0.0,0.14872736482208437,0.05828898473645877,-6.585747946252308,-0.0,0.1263712154453708,0.04952719936263662,-6.585747946252308,-0.0
79,0.5008151981285887,0.19627867053534445,-7.181621346239571,-0.0,0.3602825745682888,0.14120135534536624,-7.181621346239571,-0.0,0.17453347969264543,0.06840287492470257,-7.181621346239571,-0.0,0.30201342281879195,0.11836460502039517,-7.181621346239571,-0.0,0.1263712154453708,0.04952719936263662,-7.181621346239571,-0.0
80,0.15630538030764868,0.06125894812886547,-9.504553270075782,-0.0,0.3602825745682888,0.14120135534536624,-9.504553270075782,-0.0,0.17453347969264543,0.06840287492470257,-9.504553270075782,-0.0,0.13448144865138661,0.052705748650591064,-9.504553270075782,-0.0,0.1263712154453708,0.04952719936263662,-9.504553270075782,-0.0
81,0.15630538030764868,0.06125894812886547,-9.067630389097625,-0.0,0.3602825745682888,0.14120135534536624,-9.067630389097625,-0.0,0.17453347969264543,0.06840287492470257,-9.067630389097625,-0.0,0.364695453969862,0.14293084379821305,-9.067630389097625,-0.0,0.1263712154453708,0.04952719936263662,-9.067630389097625,-0.0
82,0.15630538030764868,0.06125894812886547,-7.25899509647838,-0.0,0.3602825745682888,0.14120135534536624,-7.25899509647838,-0.0,0.43402854006586167,0.1701037531146377,-7.25899509647838,-0.0,0.364695453969862,0.14293084379821305,-7.25899509647838,-0.0,0.1263712154453708,0.04952719936263662,-7.25899509647838,-0.0
83,0.5875806337279365,0.23028363765993914,-9.729223715213655,-0.0,0.3602825745682888,0.14120135534536624,-9.729223715213655,-0.0,0.823271130625686,0.32265507039954044,-9.729223715213655,-0.0,0.2495884513106243,0.09781829622440205,-9.729223715213655,-0.0,0.1263712154453708,0.04952719936263662,-9.729223715213655,-0.0
84,0.6953994470830084,0.27253981004270755,-11.501369165127683,-0.0,1.1232339089481946,0.44021599019437707,-11.501369165127683,-0.0,1.3336992316136116,0.5227012140472556,-11.501369165127683,-0.0,0.07692794732176778,0.03014947486368557,-11.501369165127683,-0.0,0.2203598069328653,0.0863630538885976,-11.501369165127683,-0.0
85,0.6953994470830084,0.27253981004270755,-11.200089154938548,-0.0,1.15149136577708,0.451290606299896,-11.200089154938548,-0.0,1.2810098792535676,0.502051289541685,-11.200089154938548,-0.0,0.07692794732176778,0.03014947486368557,-11.200089154938548,-0.0,0.5963141728828434,0.23370647199244152,-11.200089154938548,-0.0
86,0.6953994470830084,0.27253981004270755,-13.070814494045722,-0.0,1.4086342229199371,0.5520696128601181,-13.070814494045722,-0.0,2.9683863885839736,1.1633651218325831,-13.070814494045722,-0.0,0.07692794732176778,0.03014947486368557,-13.070814494045722,-0.0,5.8541465555068015,2.2943475104741413,-13.070814494045722,-0.0
87,0.2641241936627206,0.10351512051163388,-14.304400433038273,-0.0,2.0627943485086337,0.808446975702881,-14.304400433038273,-0.0,2.434906695938529,0.9542846362136808,-14.304400433038273,-0.0,0.07692794732176778,0.03014947486368557,-14.304400433038273,-0.0,1.2676612549363757,0.4968197186064485,-14.304400433038273,-0.0
88,0.3859785921882753,0.15127209639985145,-15.035534611220784,-0.0,2.124960753532182,0.8328111311350228,-15.035534611220784,-0.0,2.0417124039517014,0.8001845745908602,-15.035534611220784,-0.0,0.07692794732176778,0.03014947486368557,-15.035534611220784,-0.0,1.1634050021939446,0.45595977913227326,-15.035534611220784,-0.0
89,0.7304884100092153,0.2862918188063304,-16.74100490352162,-0.0,2.140502354788069,0.8389021699930581,-16.74100490352162,-0.0,1.5675082327113063,0.6143352540407251,-16.74100490352162,-0.0,0.07692794732176778,0.03014947486368557,-16.74100490352162,-0.0,0.7661254936375602,0.3002586461359844,-16.74100490352162,-0.0
90,0.9537818104487134,0.3738046018475668,-16.286696809526845,-0.0,2.56436420722135,1.005021411575842,-16.286696809526845,-0.0,2.6818880351262346,1.0510811573335428,-16.286696809526845,-0.0,0.09687222996074461,0.037966005383900346,-16.286696809526845,-0.0,1.1215445370776655,0.43955389434339986,-16.286696809526845,-0.0
91,0.9824909619337916,0.38505624538144,-18.40138826975737,-0.0,2.846938775510204,1.1157675726310312,-18.40138826975737,-0.0,0.3424807903402854,0.13422450928620883,-18.40138826975737,-0.0,0.2564264910725592,0.10049824954561855,-18.40138826975737,-0.0,1.0346643264589732,0.40550394478158724,-18.40138826975737,-0.0
92,1.4258878570922235,0.5588316288490379,-14.411577405591286,-0.0,2.7904238618524335,1.0936183404199935,-14.411577405591286,-0.0,0.31613611416026344,0.12389954703342353,-14.411577405591286,-0.0,0.29631505635051286,0.1161313105860481,-14.411577405591286,-0.0,0.8767003071522598,0.3435949455782915,-14.411577405591286,-0.0
93,0.8517048273906571,0.33379875817157306,-5.790422212316118,-0.0,2.56436420722135,1.005021411575842,-5.790422212316118,-0.0,0.21075740944017565,0.08259969802228236,-5.790422212316118,-0.0,7.330093706470813,2.872798295622365,-5.790422212316118,-0.0,0.8767003071522598,0.3435949455782915,-5.790422212316118,-0.0
94,0.8517048273906571,0.33379875817157306,-14.796917786410239,-0.0,2.56436420722135,1.005021411575842,-14.796917786410239,-0.0,0.21075740944017565,0.08259969802228236,-14.796917786410239,-0.0,0.35386855768013176,0.13868758437295362,-14.796917786410239,-0.0,0.5765686704695041,0.22596784709202952,-14.796917786410239,-0.0
95,0.8517048273906571,0.33379875817157306,-16.504298541679933,-0.0,2.56436420722135,1.005021411575842,-16.504298541679933,-0.0,0.21075740944017565,0.08259969802228236,-16.504298541679933,-0.0,0.5840825629986071,0.22891267952057556,-16.504298541679933,-0.0,0.1263712154453708,0.04952719936263662,-16.504298541679933,-0.0
96,1.067342454100801,0.4183111029371099,-16.71884353308285,-0.0,2.56436420722135,1.005021411575842,-16.71884353308285,-0.0,0.21075740944017565,0.08259969802228236,-16.71884353308285,-0.0,0.5840825629986071,0.22891267952057556,-16.71884353308285,-0.0,0.363317244405441,0.14239069816758027,-16.71884353308285,-0.0
97,1.3907988941660168,0.5450796200854151,-16.866713366872574,-0.0,2.56436420722135,1.005021411575842,-16.866713366872574,-0.0,0.7297475301866081,0.28600145440215263,-16.866713366872574,-0.0,0.46897556033936943,0.1838001319467646,-16.866713366872574,-0.0,0.5212812637121546,0.20429969737087605,-16.866713366872574,-0.0
98,1.3907988941660168,0.5450796200854151,-17.112972043558557,-0.0,2.3948194662480375,0.9385737149427285,-17.112972043558557,-0.0,0.8594950603732163,0.33685189349712025,-17.112972043558557,-0.0,0.29631505635051286,0.1161313105860481,-17.112972043558557,-0.0,1.0228170250109698,0.4008607698413401,-17.112972043558557,-0.0
99,1.3907988941660168,0.5450796200854151,-17.513978220722155,-0.0,2.140502354788069,0.8389021699930581,-17.513978220722155,-0.0,0.8594950603732163,0.33685189349712025,-17.513978220722155,-0.0,2.164809421299228,0.8484285556084553,-17.513978220722155,-0.0,1.0702062308029838,0.4194334696023288,-17.513978220722155,-0.0
100,4.211951513433047,1.6507411246806931,-14.201808571610519,-0.0,2.0783359497645213,0.8145380145609167,-14.201808571610519,-0.0,0.8792535675082327,0.34459561518670917,-14.201808571610519,-0.0,0.28434848676712676,0.11144139227391923,-14.201808571610519,-0.0,1.0702062308029838,0.4194334696023288,-14.201808571610519,-0.0
101,8.443680442333592,3.30923338157361,-18.897153410176397,-0.0,2.0627943485086337,0.808446975702881,-18.897153410176397,-0.0,0.6204171240395171,0.24315286105309372,-18.897153410176397,-0.0,0.276370773711536,0.10831478006583331,-18.897153410176397,-0.0,0.8822290478279946,0.3457617605504068,-18.897153410176397,-0.0
102,8.788190260154533,3.4442531039800888,-8.916894860854613,-0.0,2.0627943485086337,0.808446975702881,-8.916894860854613,-0.0,0.22392974753018663,0.08776217914867501,-8.916894860854613,-0.0,0.276370773711536,0.10831478006583331,-8.916894860854613,-0.0,0.6002632733655111,0.23525419697252387,-8.916894860854613,-0.0
103,9.0,3.527265229607776,-2.9942686110934216,-0.0,2.0627943485086337,0.808446975702881,-2.9942686110934216,-0.0,0.22392974753018663,0.08776217914867501,-2.9942686110934216,-0.0,0.276370773711536,0.10831478006583331,-2.9942686110934216,-0.0,1.475383940324704,0.5782300525587825,-2.9942686110934216,-0.0
104,8.97320479194726,3.516763695642828,-13.078647392218047,-0.0,1.9497645211930925,0.7641485112808054,-13.078647392218047,-0.0,0.22392974753018663,0.08776217914867501,-13.078647392218047,-0.0,0.276370773711536,0.10831478006583331,-13.078647392218047,-0.0,0.1263712154453708,0.04952719936263662,-13.078647392218047,-0.0
105,8.97320479194726,3.516763695642828,-19.832516079729988,-0.0,1.7802197802197801,0.697700814647692,-19.832516079729988,-0.0,5.448079034028541,2.1352021938759993,-19.832516079729988,-0.0,0.276370773711536,0.10831478006583331,-19.832516079729988,-0.0,0.1263712154453708,0.04952719936263662,-19.832516079729988,-0.0
106,8.858368186006945,3.471757121507334,-20.34452015538432,-0.0,1.9073783359497647,0.7475365871225272,-20.34452015538432,-0.0,0.17453347969264543,0.06840287492470257,-20.34452015538432,-0.0,0.2923261998227175,0.11456800448200515,-20.34452015538432,-0.0,0.1263712154453708,0.04952719936263662,-20.34452015538432,-0.0
107,8.399021762245694,3.2917308249653625,-20.652104693370692,-0.0,1.9921507064364206,0.7807604354390838,-20.652104693370692,-0.0,0.17453347969264543,0.06840287492470257,-20.652104693370692,-0.0,2.164809421299228,0.8484285556084553,-20.652104693370692,-0.0,0.2764370337867486,0.1083407486057676,-20.652104693370692,-0.0
108,8.399021762245694,3.2917308249653625,-20.990256638858817,-0.0,1.9921507064364206,0.7807604354390838,-20.990256638858817,-0.0,0.17453347969264543,0.06840287492470257,-20.990256638858817,-0.0,0.29631505635051286,0.1161313105860481,-20.990256638858817,-0.0,0.8767003071522598,0.3435949455782915,-20.990256638858817,-0.0
109,8.399021762245694,3.2917308249653625,-21.40482710310132,-0.0,1.9921507064364206,0.7807604354390838,-21.40482710310132,-0.0,0.17453347969264543,0.06840287492470257,-21.40482710310132,-0.0,0.29631505635051286,0.1161313105860481,-21.40482710310132,-0.0,0.8767003071522598,0.3435949455782915,-21.40482710310132,-0.0
110,8.191677890409018,3.210468954998501,-21.80984525249952,-0.0,1.9921507064364206,0.7807604354390838,-21.80984525249952,-0.0,0.17453347969264543,0.06840287492470257,-21.80984525249952,-0.0,0.29631505635051286,0.1161313105860481,-21.80984525249952,-0.0,0.8767003071522598,0.3435949455782915,-21.80984525249952,-0.0
111,8.580846388317857,3.362991234013227,-22.14035534611221,-0.0,2.218210361067504,0.8693573642832353,-22.14035534611221,-0.0,0.6935236004390779,0.27180463130457283,-22.14035534611221,-0.0,0.35386855768013176,0.13868758437295362,-22.14035534611221,-0.0,0.8767003071522598,0.3435949455782915,-22.14035534611221,-0.0
112,5.759693769050825,2.2573297294179486,-22.495701458320067,-0.0,2.2747252747252746,0.891506596494273,-22.495701458320067,-0.0,0.823271130625686,0.32265507039954044,-22.495701458320067,-0.0,0.5840825629986071,0.22891267952057556,-22.495701458320067,-0.0,0.4912681000438789,0.19253698752224982,-22.495701458320067,-0.0
113,1.52796484015028,0.5988374725250317,-22.15754951283194,-0.0,2.2747252747252746,0.891506596494273,-22.15754951283194,-0.0,0.823271130625686,0.32265507039954044,-22.15754951283194,-0.0,0.6296694947448399,0.24677903499535223,-22.15754951283194,-0.0,0.6634488810881966,0.26001779665384217,-22.15754951283194,-0.0
114,1.52796484015028,0.5988374725250317,-23.596128128383114,-0.0,2.2747252747252746,0.891506596494273,-23.596128128383114,-0.0,0.823271130625686,0.32265507039954044,-23.596128128383114,-0.0,0.46897556033936943,0.1838001319467646,-23.596128128383114,-0.0,0.6634488810881966,0.26001779665384217,-23.596128128383114,-0.0
115,1.52796484015028,0.5988374725250317,-24.213207667324717,-0.0,2.2747252747252746,0.891506596494273,-24.213207667324717,-0.0,0.5637760702524698,0.22095419220960527,-24.213207667324717,-0.0,0.29631505635051286,0.1161313105860481,-24.213207667324717,-0.0,0.6634488810881966,0.26001779665384217,-24.213207667324717,-0.0
116,1.312327213440136,0.5143251277594949,-24.138699611539195,-0.0,2.1051805337519625,0.8250588998611597,-24.138699611539195,-0.0,0.17453347969264543,0.06840287492470257,-24.138699611539195,-0.0,0.29631505635051286,0.1161313105860481,-24.138699611539195,-0.0,0.6634488810881966,0.26001779665384217,-24.138699611539195,-0.0
117,0.9888707733749202,0.3875566106111897,-22.906450996624848,-0.0,2.0486656200941913,0.8029096676501216,-22.906450996624848,-0.0,0.17453347969264543,0.06840287492470257,-22.906450996624848,-0.0,0.29631505635051286,0.1161313105860481,-22.906450996624848,-0.0,0.7819218955682318,0.3064495460563141,-22.906450996624848,-0.0
118,0.9888707733749202,0.3875566106111897,-26.622301471056485,-0.0,2.1263736263736264,0.8333648619402988,-26.622301471056485,-0.0,0.17453347969264543,0.06840287492470257,-26.622301471056485,-0.0,0.2803596302393314,0.10987808616987628,-26.622301471056485,-0.0,0.9596314172882843,0.37609717016002175,-26.622301471056485,-0.0
119,0.9888707733749202,0.3875566106111897,-14.30172578488187,-0.0,2.1263736263736264,0.8333648619402988,-14.30172578488187,-0.0,0.17453347969264543,0.06840287492470257,-14.30172578488187,-0.0,0.276370773711536,0.10831478006583331,-14.30172578488187,-0.0,0.9596314172882843,0.37609717016002175,-14.30172578488187,-0.0
120,0.8332033742113844,0.3265476990052992,-18.801630261733425,-0.0,2.1263736263736264,0.8333648619402988,-18.801630261733425,-0.0,0.17453347969264543,0.06840287492470257,-18.801630261733425,-0.0,0.276370773711536,0.10831478006583331,-18.801630261733425,-0.0,0.9596314172882843,0.37609717016002175,-18.801630261733425,-0.0
121,0.5997022754660806,0.2350343315964634,-27.210724065465197,-0.0,1.914442700156986,0.7503052411489068,-27.210724065465197,-0.0,0.17453347969264543,0.06840287492470257,-27.210724065465197,-0.0,0.276370773711536,0.10831478006583331,-27.210724065465197,-0.0,0.9596314172882843,0.37609717016002175,-27.210724065465197,-0.0
122,4.715318636138087,1.8480199413079372,-24.037445074189645,-0.0,1.914442700156986,0.7503052411489068,-24.037445074189645,-0.0,0.17453347969264543,0.06840287492470257,-24.037445074189645,-0.0,0.276370773711536,0.10831478006583331,-24.037445074189645,-0.0,0.9596314172882843,0.37609717016002175,-24.037445074189645,-0.0
123,1.9050116963209751,0.7466090576032337,-16.353371967140035,-0.0,1.914442700156986,0.7503052411489068,-16.353371967140035,-0.0,0.17453347969264543,0.06840287492470257,-16.353371967140035,-0.0,0.276370773711536,0.10831478006583331,-16.353371967140035,-0.0,0.9596314172882843,0.37609717016002175,-16.353371967140035,-0.0
124,0.7591975614942937,0.29754346234020373,-11.708654397248932,-0.0,1.914442700156986,0.7503052411489068,-11.708654397248932,-0.0,0.17453347969264543,0.06840287492470257,-11.708654397248932,-0.0,1.9824616943142968,0.7769631337093488,-11.708654397248932,-0.0,1.241597191750768,0.48660473373790475,-11.708654397248932,-0.0
125,1.2185439852555469,0.4775697588821757,-27.51448767751385,-0.0,1.914442700156986,0.7503052411489068,-27.51448767751385,-0.0,0.17453347969264543,0.06840287492470257,-27.51448767751385,-0.0,3.119855641382804,1.2227287028050258,-27.51448767751385,-0.0,1.4295743747257572,0.5602764427898268,-27.51448767751385,-0.0
126,1.2185439852555469,0.4775697588821757,-24.851302298923773,-0.0,1.914442700156986,0.7503052411489068,-24.851302298923773,-0.0,0.6935236004390779,0.27180463130457283,-24.851302298923773,-0.0,2.9204128149930355,1.144563397602878,-24.851302298923773,-0.0,1.5298815269855202,0.5995886572839195,-24.851302298923773,-0.0
127,1.2185439852555469,0.4775697588821757,-16.255747309431317,-0.0,1.914442700156986,0.7503052411489068,-16.255747309431317,-0.0,0.823271130625686,0.32265507039954044,-16.255747309431317,-0.0,2.9204128149930355,1.144563397602878,-16.255747309431317,-0.0,1.9627029398859153,0.76921931510095,-16.255747309431317,-0.0
128,1.2185439852555469,0.4775697588821757,-28.272941476151054,-0.0,1.914442700156986,0.7503052411489068,-28.272941476151054,-0.0,0.823271130625686,0.32265507039954044,-28.272941476151054,-0.0,3.2081803216411293,1.2573447665374051,-28.272941476151054,-0.0,1.8600263273365512,0.7289784656188076,-28.272941476151054,-0.0
129,0.8670163748493654,0.3397996347229721,-25.871489524294724,-0.0,1.914442700156986,0.7503052411489068,-25.871489524294724,-0.0,0.823271130625686,0.32265507039954044,-25.871489524294724,-0.0,3.2081803216411293,1.2573447665374051,-25.871489524294724,-0.0,6.795612110574814,2.6633251457257843,-25.871489524294724,-0.0
130,1.18345502232934,0.46381775011855286,-23.49487359103356,-0.0,1.751962323390895,0.6866261985421731,-23.49487359103356,-0.0,0.5637760702524698,0.22095419220960527,-23.49487359103356,-0.0,3.1506268203115106,1.2347884927504997,-23.49487359103356,-0.0,1.307152259763054,0.5122969684072725,-23.49487359103356,-0.0
131,1.18345502232934,0.46381775011855286,-28.26338916130676,-0.0,1.3902668759811618,0.544871112391531,-28.26338916130676,-0.0,0.17453347969264543,0.06840287492470257,-28.26338916130676,-0.0,2.9204128149930355,1.144563397602878,-28.26338916130676,-0.0,0.7068889863975428,0.27704277143474854,-28.26338916130676,-0.0
132,1.18345502232934,0.46381775011855286,-19.15239126281602,-0.0,1.3563579277864992,0.5315815730649082,-19.15239126281602,-0.0,0.17453347969264543,0.06840287492470257,-19.15239126281602,-0.0,2.9204128149930355,1.144563397602878,-19.15239126281602,-0.0,0.627906976744186,0.24608827183310067,-19.15239126281602,-0.0
133,1.0756362089742681,0.4215615777357844,-5.729287397312616,-0.0,1.3563579277864992,0.5315815730649082,-5.729287397312616,-0.0,0.17453347969264543,0.06840287492470257,-5.729287397312616,-0.0,2.9204128149930355,1.144563397602878,-5.729287397312616,-0.0,0.3119789381307591,0.12227027342650913,-5.729287397312616,-0.0
134,4.129651945842489,1.6184864132169228,-5.373177099917213,-0.0,1.3563579277864992,0.5315815730649082,-5.373177099917213,-0.0,0.17453347969264543,0.06840287492470257,-5.373177099917213,-0.0,2.9204128149930355,1.144563397602878,-5.373177099917213,-0.0,0.3119789381307591,0.12227027342650913,-5.373177099917213,-0.0
135,0.6443609555539802,0.25253688820471065,-22.277908679870087,-0.0,1.3563579277864992,0.5315815730649082,-22.277908679870087,-0.0,0.17453347969264543,0.06840287492470257,-22.277908679870087,-0.0,2.9204128149930355,1.144563397602878,-22.277908679870087,-0.0,0.3119789381307591,0.12227027342650913,-22.277908679870087,-0.0
136,0.6443609555539802,0.25253688820471065,-27.44953193657263,-0.0,1.3563579277864992,0.5315815730649082,-27.44953193657263,-0.0,0.17453347969264543,0.06840287492470257,-27.44953193657263,-0.0,1.214321894390275,0.4759150439593625,-27.44953193657263,-0.0,0.3119789381307591,0.12227027342650913,-27.44953193657263,-0.0
137,0.6264974835188204,0.24553586556141177,-27.85646054893969,-0.0,1.3563579277864992,0.5315815730649082,-27.85646054893969,-0.0,0.17453347969264543,0.06840287492470257,-27.85646054893969,-0.0,0.07692794732176778,0.03014947486368557,-27.85646054893969,-0.0,0.3119789381307591,0.12227027342650913,-27.85646054893969,-0.0
138,0.5997022754660806,0.2350343315964634,-28.63783990320321,-0.0,1.3563579277864992,0.5315815730649082,-28.63783990320321,-0.0,0.17453347969264543,0.06840287492470257,-28.63783990320321,-0.0,0.07692794732176778,0.03014947486368557,-28.63783990320321,-0.0,0.5015357612988153,0.19656107247046406,-28.63783990320321,-0.0
139,0.5997022754660806,0.2350343315964634,-28.494555180538754,-0.0,1.3563579277864992,0.5315815730649082,-28.494555180538754,-0.0,0.17453347969264543,0.06840287492470257,-28.494555180538754,-0.0,0.07692794732176778,0.03014947486368557,-28.494555180538754,-0.0,0.5489249670908294,0.2151337722314528,-28.494555180538754,-0.0
140,0.5997022754660806,0.2350343315964634,-26.17143221040565,-0.0,1.3563579277864992,0.5315815730649082,-26.17143221040565,-0.0,0.17453347969264543,0.06840287492470257,-26.17143221040565,-0.0,0.07692794732176778,0.03014947486368557,-26.17143221040565,-0.0,0.9003949100482669,0.3528812954587859,-26.17143221040565,-0.0
141,0.6762600127596228,0.2650387143534587,-7.230147105648602,-0.0,1.3563579277864992,0.5315815730649082,-7.230147105648602,-0.0,0.17453347969264543,0.06840287492470257,-7.230147105648602,-0.0,0.07692794732176778,0.03014947486368557,-7.230147105648602,-0.0,1.916893374286968,0.7512657053319941,-7.230147105648602,-0.0
142,0.5997022754660806,0.2350343315964634,-12.421066038336626,-0.0,1.3563579277864992,0.5315815730649082,-12.421066038336626,-0.0,4.17563117453348,1.6365065170664692,-12.421066038336626,-0.0,0.3071419526402432,0.12037457001130757,-12.421066038336626,-0.0,1.986397542781922,0.7785056649814442,-12.421066038336626,-0.0
